distance,image_path_a,image_path_b,split_a,split_b,sha256_a,sha256_b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043-0-_jpg.rf.98a9db27ac7e6e23ffb89853f44f852d.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043-0-_jpg.rf.b05b2a6193b19ad132637c971a27331b.jpg,train,train,cceafbc1dd18a9a604f8fa55fd7fde4b31caa6a0f7028e948ac7c4d945e1b974,30624d92d6a6dfa1a054743f46b16ee74f8185cbfed15b6768cd8c6c029e84cc
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043_jpg.rf.17c173d911b22e8ca1e80a77f457da8f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043_jpg.rf.4cdec2d95d96453394c29935e40f0b0f.jpg,train,train,444e1263de480d151aa0df7e0faf5003cda3d7781eb7d891532abfaa8d517002,f09c00226a1af91a3f5e6ad64090308fdd0b3c3209a8a96d33f4d0a3c50a5a8a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043_jpg.rf.17c173d911b22e8ca1e80a77f457da8f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043_jpg.rf.e4a858cf7ca8decafba333a4f484cdbf.jpg,train,train,444e1263de480d151aa0df7e0faf5003cda3d7781eb7d891532abfaa8d517002,9cb55c84fe396e02cfdaa9da8bb0bc8bdede55ad750c8ec40bc6d04f5aef3df6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043_jpg.rf.4cdec2d95d96453394c29935e40f0b0f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125043_jpg.rf.e4a858cf7ca8decafba333a4f484cdbf.jpg,train,train,f09c00226a1af91a3f5e6ad64090308fdd0b3c3209a8a96d33f4d0a3c50a5a8a,9cb55c84fe396e02cfdaa9da8bb0bc8bdede55ad750c8ec40bc6d04f5aef3df6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_153527_jpg.rf.36aa307a68797c75445dff9fa0af42e5.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_153527_jpg.rf.929ab35e6bda5c2e44d84468107be7e2.jpg,train,train,be6b902745d218170cc309de99ecffef37fd9122c2d7311cdd7c156759f74a99,bdb987daa52a58f6fac422f62cfee1d418dec2ff91e0d54859a18ca1062be33a
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_153527_jpg.rf.36aa307a68797c75445dff9fa0af42e5.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_153527_jpg.rf.ede21dc4e6ff025c0ea298d13cbbe96c.jpg,train,train,be6b902745d218170cc309de99ecffef37fd9122c2d7311cdd7c156759f74a99,c3f9645ea69c63fa574ccdc7fbc4a43ac36b32c500883e6295a1790b41c5c0f3
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_153527_jpg.rf.929ab35e6bda5c2e44d84468107be7e2.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_153527_jpg.rf.ede21dc4e6ff025c0ea298d13cbbe96c.jpg,train,train,bdb987daa52a58f6fac422f62cfee1d418dec2ff91e0d54859a18ca1062be33a,c3f9645ea69c63fa574ccdc7fbc4a43ac36b32c500883e6295a1790b41c5c0f3
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240912_183333_jpg.rf.395a8f83f964fc835799e26f030b2028.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240912_183333_jpg.rf.b76bc0c794dddff6c91f6a8cc969ebf4.jpg,train,train,38c0298c63e614128084258e3b4e60aed91ca7229a8b46e5672d97ba8a766ebe,d999d8a9e8ba626135100874865b3a8ff128e0b6349e91c0b1707b475ae40518
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240912_183333_jpg.rf.395a8f83f964fc835799e26f030b2028.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/old_20240912_183333_jpg.rf.b9eb8ce1e3f980cc7b1d0f44ea4fc6e9.jpg,train,test,38c0298c63e614128084258e3b4e60aed91ca7229a8b46e5672d97ba8a766ebe,54382ab3eb137ff1bae68fda29a5f5332ff1b26393f28ee7d4312810d92f837b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240912_183333_jpg.rf.b76bc0c794dddff6c91f6a8cc969ebf4.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/old_20240912_183333_jpg.rf.b9eb8ce1e3f980cc7b1d0f44ea4fc6e9.jpg,train,test,d999d8a9e8ba626135100874865b3a8ff128e0b6349e91c0b1707b475ae40518,54382ab3eb137ff1bae68fda29a5f5332ff1b26393f28ee7d4312810d92f837b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110228_jpg.rf.090e1b91ef8e3e69c54b49bf69775c3d.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110228_jpg.rf.2ba92f6728aafced78eda8a968a19a93.jpg,train,train,da225623d41ec51483cec23314801b4ef29eb75eaf05a92287a8b884214c2d03,fa06562d02a7f80dfb51162429c34624b1b91ad202eef0feb4a8b5c3548c8c4b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110228_jpg.rf.090e1b91ef8e3e69c54b49bf69775c3d.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110228_jpg.rf.b1ca5aea61d8b270c89af8aa51eb698c.jpg,train,train,da225623d41ec51483cec23314801b4ef29eb75eaf05a92287a8b884214c2d03,862895ce153970103537aabfae7d3076805776aa3d53d25b30760bd9ca230f0a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110228_jpg.rf.2ba92f6728aafced78eda8a968a19a93.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110228_jpg.rf.b1ca5aea61d8b270c89af8aa51eb698c.jpg,train,train,fa06562d02a7f80dfb51162429c34624b1b91ad202eef0feb4a8b5c3548c8c4b,862895ce153970103537aabfae7d3076805776aa3d53d25b30760bd9ca230f0a
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112519_jpg.rf.a0dc9e325d5acd1f78887c299bfd5f32.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112519_jpg.rf.b44f6a5acba3a9f2990a28bdc7a73561.jpg,train,train,435295f2fe18c4dca6e056a03571f521625bc0eee53083bd50958d77d4b70777,35acf3e7defdc9c545255c873482ba84ddd3cd07248262d5ab7d95bb18b1d7d9
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112519_jpg.rf.a0dc9e325d5acd1f78887c299bfd5f32.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112519_jpg.rf.bebb9686844d00aac9774742fd3ae86e.jpg,train,train,435295f2fe18c4dca6e056a03571f521625bc0eee53083bd50958d77d4b70777,f01d1c6c8b3c5c77463c77317c757e3fb9f9efc6305690689634992f41172e82
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112519_jpg.rf.b44f6a5acba3a9f2990a28bdc7a73561.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112519_jpg.rf.bebb9686844d00aac9774742fd3ae86e.jpg,train,train,35acf3e7defdc9c545255c873482ba84ddd3cd07248262d5ab7d95bb18b1d7d9,f01d1c6c8b3c5c77463c77317c757e3fb9f9efc6305690689634992f41172e82
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113147_jpg.rf.3a172b3d90bafa67e8610d6579de9a47.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113147_jpg.rf.d3e6e8f44891ae6d005da4d89e829bbd.jpg,train,train,3aa16a28bcf5aeb308981b9fbd6b40351b42e8b94e723f80586f7775c1776250,240b6dc9e1af93a0018e1843202ac587bf618773707d51731b9c0d584feef8fa
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113147_jpg.rf.3a172b3d90bafa67e8610d6579de9a47.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113147_jpg.rf.e6aa17685407a19edd218bfaf91dffda.jpg,train,train,3aa16a28bcf5aeb308981b9fbd6b40351b42e8b94e723f80586f7775c1776250,f3694f9ef3efd0d9f6b043227e71c692d2de2664394430add4aae68d2f7f9def
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113147_jpg.rf.d3e6e8f44891ae6d005da4d89e829bbd.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113147_jpg.rf.e6aa17685407a19edd218bfaf91dffda.jpg,train,train,240b6dc9e1af93a0018e1843202ac587bf618773707d51731b9c0d584feef8fa,f3694f9ef3efd0d9f6b043227e71c692d2de2664394430add4aae68d2f7f9def
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114331_jpg.rf.3b89b04b076389d4c4e8011c45538ba1.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114331_jpg.rf.409a952db20fe1763767038ad81faa80.jpg,train,train,00fd8a8e14ce8da29d5ea9a535bd1ab961d191216e8be931b547ea89c241d6cb,c7538914fdc24324def5f72df2905af43881ef138fef448afc44a655a706af71
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114352_jpg.rf.5fc2d051c6820dcdbe933836bb4af987.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114352_jpg.rf.661ef9b571d30a7b370809c8a14610c6.jpg,train,train,9393e60322d52558a34fe11777f593a72be24bce43e106df934eee0242c4d060,203950e9a0ca31b083dc9bb0181a7d9bd3ab1cf972b4e8c220b1c19e14d15c20
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.2772230dea2ddd2eed0fd83bb17c5d13.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.5ad3a29e2e4bd478b0b654433c9a7aa9.jpg,train,train,10ebe81f6b07e80eeccba7a684a8871bccafec31b1caaf8dc748491beefc3a0e,75a75ef9d9af6d5acbb7e9cec9791d266bce314bf6e501208b6c8a7d44e478c5
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.2772230dea2ddd2eed0fd83bb17c5d13.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.e403eff7c592bf2601cdde2db12412b9.jpg,train,train,10ebe81f6b07e80eeccba7a684a8871bccafec31b1caaf8dc748491beefc3a0e,d07f95962c1ef514baabae0a7f0c7af1a3acb540b3af1bfd431c9f5bdbc59dd8
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.2772230dea2ddd2eed0fd83bb17c5d13.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_132601_jpg.rf.911a619b15b50ee6e69086dd82ae0b10.jpg,train,test,10ebe81f6b07e80eeccba7a684a8871bccafec31b1caaf8dc748491beefc3a0e,8aac6ea25cfba1154cc16a3890c19f62e2d25515ba3b90bb6918377f0d2b9ca1
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.5ad3a29e2e4bd478b0b654433c9a7aa9.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.e403eff7c592bf2601cdde2db12412b9.jpg,train,train,75a75ef9d9af6d5acbb7e9cec9791d266bce314bf6e501208b6c8a7d44e478c5,d07f95962c1ef514baabae0a7f0c7af1a3acb540b3af1bfd431c9f5bdbc59dd8
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.5ad3a29e2e4bd478b0b654433c9a7aa9.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_132601_jpg.rf.911a619b15b50ee6e69086dd82ae0b10.jpg,train,test,75a75ef9d9af6d5acbb7e9cec9791d266bce314bf6e501208b6c8a7d44e478c5,8aac6ea25cfba1154cc16a3890c19f62e2d25515ba3b90bb6918377f0d2b9ca1
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132601_jpg.rf.e403eff7c592bf2601cdde2db12412b9.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_132601_jpg.rf.911a619b15b50ee6e69086dd82ae0b10.jpg,train,test,d07f95962c1ef514baabae0a7f0c7af1a3acb540b3af1bfd431c9f5bdbc59dd8,8aac6ea25cfba1154cc16a3890c19f62e2d25515ba3b90bb6918377f0d2b9ca1
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132936_jpg.rf.1a7b1db5c7b1c8ef69f3acd57e9e298b.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132936_jpg.rf.6fa397dbafce96f78d6f6e2b5523ef3c.jpg,train,train,bcf6651f6038fe9c4226902b3f6b8bf65539785e159d59697f377cb46ac85b6c,b585e5090f8d634b172fb5807f6d4e296e2bc997f19d1186364aac215471a1a2
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132936_jpg.rf.1a7b1db5c7b1c8ef69f3acd57e9e298b.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132936_jpg.rf.e4147e1fa4802441af75bc8964cc4477.jpg,train,train,bcf6651f6038fe9c4226902b3f6b8bf65539785e159d59697f377cb46ac85b6c,5c00853e4a96446b73341507306587d53105071c62e433cc2248d742e160e721
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132936_jpg.rf.6fa397dbafce96f78d6f6e2b5523ef3c.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132936_jpg.rf.e4147e1fa4802441af75bc8964cc4477.jpg,train,train,b585e5090f8d634b172fb5807f6d4e296e2bc997f19d1186364aac215471a1a2,5c00853e4a96446b73341507306587d53105071c62e433cc2248d742e160e721
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133330_jpg.rf.2cc5b859860feb92216ab3779029e095.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133330_jpg.rf.5d4b963e297173db8478f2f008f73615.jpg,train,train,96d9bb6df59f58012812c7b61ad61ea7cdfd540ebc35a30f387a692897abb2c7,b2898b0dfe685978acee8213bf45506367087d7d2b69d9c56943b8e12eb2b64a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133330_jpg.rf.2cc5b859860feb92216ab3779029e095.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133330_jpg.rf.f17da0b68c4ac12b62516f109d8caa50.jpg,train,train,96d9bb6df59f58012812c7b61ad61ea7cdfd540ebc35a30f387a692897abb2c7,2558fb4a11fa7c0cb4bf6079ce765a102fcc4527c36a6e665c00fc70d7871c6a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133330_jpg.rf.5d4b963e297173db8478f2f008f73615.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133330_jpg.rf.f17da0b68c4ac12b62516f109d8caa50.jpg,train,train,b2898b0dfe685978acee8213bf45506367087d7d2b69d9c56943b8e12eb2b64a,2558fb4a11fa7c0cb4bf6079ce765a102fcc4527c36a6e665c00fc70d7871c6a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_134513_jpg.rf.09c1c9792afc13dc43e66f1d5e23add6.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_134513_jpg.rf.e3a46b9cea40daf4cf887321f939edcf.jpg,train,train,ac8defaccf38138fd25588b148f9ec1a66fdffc5033068937048c1690d827ee2,e30a0cb2d55a86fd79709e91e5c5ee0e23a949428541fc8af3b900048967a70d
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124702_jpg.rf.1755ff61c5b9e0dfca864d30794db5e1.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124702_jpg.rf.3eca9fdfa7959b3a79dfdfe0568c8120.jpg,train,train,9b4fa4350fcfa752d8bd1bf78fba6680b959092e0a8a81348de64f83d5cf826e,31b0253e9ddc47cb7c3382eadb0b4adec1209800e51362c34eec315299a8c70e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124702_jpg.rf.1755ff61c5b9e0dfca864d30794db5e1.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124702_jpg.rf.5983906608c35858006ad798f2b76d18.jpg,train,train,9b4fa4350fcfa752d8bd1bf78fba6680b959092e0a8a81348de64f83d5cf826e,ae97190f866b0c46e35ba2e96004092ccb54882266d8fc2736e589c78ef3558e
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124702_jpg.rf.3eca9fdfa7959b3a79dfdfe0568c8120.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124702_jpg.rf.5983906608c35858006ad798f2b76d18.jpg,train,train,31b0253e9ddc47cb7c3382eadb0b4adec1209800e51362c34eec315299a8c70e,ae97190f866b0c46e35ba2e96004092ccb54882266d8fc2736e589c78ef3558e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124952_jpg.rf.0d6734835909f61d337b5851fb6eee1c.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124952_jpg.rf.12d7c209a0db4adba482b4524f481461.jpg,train,train,2d7eed17214f348a7e56c84b6a953c62b6e8d0610ef16b29bb5b5379beecbd59,747dabd863eb4f3caf12528adecc932ada478abe340a591f3805ff39128b535d
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124952_jpg.rf.0d6734835909f61d337b5851fb6eee1c.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124952_jpg.rf.172a610afd39b709f257f6da69fd8b88.jpg,train,train,2d7eed17214f348a7e56c84b6a953c62b6e8d0610ef16b29bb5b5379beecbd59,ceb628634896f9be1040cd21b3f47cb561a0a96d334014fb09711903f3859f79
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124952_jpg.rf.12d7c209a0db4adba482b4524f481461.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124952_jpg.rf.172a610afd39b709f257f6da69fd8b88.jpg,train,train,747dabd863eb4f3caf12528adecc932ada478abe340a591f3805ff39128b535d,ceb628634896f9be1040cd21b3f47cb561a0a96d334014fb09711903f3859f79
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/youtube-34_jpg.rf.32a0c8c8b813507c681c82fa11df4d93.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/youtube-35_jpg.rf.554eb7ca7fd1ae0aaede46a09996fb5e.jpg,train,train,fad3a16fb4d776e4c73dfaf0defac0fcf84b184ebe6cf14cb87e4c9d0a62f453,dbc8ee60ec9c29ae34b20db3762b221a62132267a7e6e7f81a2db54bc5b6a04a
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/youtube-34_jpg.rf.32a0c8c8b813507c681c82fa11df4d93.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/youtube-36_jpg.rf.a23995f9fb7bc5681a0b10b1af88dbff.jpg,train,valid,fad3a16fb4d776e4c73dfaf0defac0fcf84b184ebe6cf14cb87e4c9d0a62f453,884b34fac0f0914b564de8fc877f1fa2f025ba92f556138483ef58baa3e44fe9
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/youtube-35_jpg.rf.554eb7ca7fd1ae0aaede46a09996fb5e.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/youtube-36_jpg.rf.a23995f9fb7bc5681a0b10b1af88dbff.jpg,train,valid,dbc8ee60ec9c29ae34b20db3762b221a62132267a7e6e7f81a2db54bc5b6a04a,884b34fac0f0914b564de8fc877f1fa2f025ba92f556138483ef58baa3e44fe9
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132226_jpg.rf.f6a2fae4acd626e5ce1928a2f64a0c26.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132226_jpg.rf.b812892a9e891e0775832a14cbba4b1a.jpg,train,train,a96561e5b9b617d40c81d2193a786f8a36a6c9e40112af05fff5fa5594c7a2aa,aa54238a36af832b3fbe81b46ef6ec71c26207d7da13ddc338bee27c2f519529
